date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2021-08-18,84.0,91.0,95.0,44.0,95.0,67.0,97.0,90.0,30300.0,33840.0,3540.0,7140.0,20430.0,2730.0,39.0,90.0,870.0,16710.0,2021-08-17T22:40:23-05:00,2021-08-18T08:04:23-05:00,53.02,46.0,65.0,-0.17,0.17,12.0,96,97,100,100,100,100,1296.0,3405.0,12751.0,21940.0,23760.0,34320.0,17940.0,4800.0,3300.0,2280.0,1.96875,0.0,79.0,93,83,73,72,99.0,85.0,69,68.0
2021-08-19,87.0,98.0,96.0,50.0,97.0,72.0,83.0,88.0,32430.0,35400.0,2970.0,7590.0,21720.0,3120.0,39.0,92.0,570.0,17700.0,2021-08-18T22:27:01-05:00,2021-08-19T08:17:01-05:00,54.52,47.0,63.0,0.02,0.12,12.125,89,74,100,95,100,100,420.0,2522.0,8448.0,7299.0,33540.0,34200.0,16140.0,2460.0,60.0,0.0,1.46875,0.0,74.0,100,89,1,65,100.0,77.0,70,83.0
2021-08-20,84.0,95.0,91.0,50.0,98.0,70.0,67.0,96.0,31320.0,33540.0,2220.0,6780.0,21420.0,3120.0,41.0,93.0,180.0,16380.0,2021-08-19T22:32:40-05:00,2021-08-20T07:51:40-05:00,52.65,46.0,62.0,-0.4,-0.04,12.125,98,96,100,95,100,100,1138.0,3247.0,14759.0,20507.0,23640.0,31740.0,16320.0,9120.0,480.0,5100.0,1.875,0.0,84.0,92,93,100,71,91.0,92.0,71,50.0
2021-08-21,87.0,96.0,88.0,54.0,95.0,77.0,94.0,86.0,31710.0,35280.0,3570.0,6540.0,21810.0,3360.0,42.0,90.0,780.0,17460.0,2021-08-20T22:35:15-05:00,2021-08-21T08:23:15-05:00,54.68,48.0,58.0,-0.02,-0.02,12.0,95,73,100,100,100,100,852.0,3018.0,17429.0,16253.0,35760.0,22380.0,20520.0,7680.0,60.0,0.0,1.78125,0.0,82.0,99,96,70,66,100.0,77.0,69,75.0
2021-08-22,73.0,81.0,74.0,71.0,95.0,61.0,99.0,16.0,27690.0,30660.0,2970.0,5520.0,17730.0,4440.0,43.0,90.0,900.0,15540.0,2021-08-22T01:59:46-05:00,2021-08-22T10:30:46-05:00,60.86,49.0,45.0,0.13,0.09,12.25,99,100,100,100,100,100,736.0,2761.0,13514.0,13746.0,18540.0,44400.0,17640.0,4980.0,840.0,0.0,1.59375,0.0,69.0,64,92,76,64,94.0,69.0,60,34.0
2021-08-23,82.0,90.0,81.0,60.0,86.0,71.0,70.0,100.0,30180.0,35280.0,5100.0,6030.0,20400.0,3750.0,36.0,86.0,270.0,17640.0,2021-08-22T22:04:47-05:00,2021-08-23T07:52:47-05:00,48.77,43.0,85.0,-0.2,0.1,12.375,94,83,100,100,100,100,1124.0,3237.0,14611.0,20826.0,29700.0,26880.0,16260.0,9600.0,60.0,3900.0,1.875,0.0,89.0,87,94,100,69,98.0,100.0,73,100.0
2021-08-24,55.0,42.0,38.0,69.0,95.0,73.0,72.0,23.0,17610.0,19560.0,1950.0,2850.0,10440.0,4320.0,35.0,90.0,300.0,9330.0,2021-08-24T03:00:42-05:00,2021-08-24T08:26:42-05:00,48.68,46.0,68.0,-1.06,-0.34,11.875,91,89,100,95,100,100,400.0,2428.0,8899.0,7316.0,26880.0,39300.0,11220.0,3420.0,0.0,5580.0,1.40625,0.0,70.0,19,75,72,65,69.0,100.0,76,82.0
2021-08-25,84.0,95.0,96.0,65.0,79.0,58.0,78.0,100.0,31560.0,38220.0,6660.0,7500.0,20010.0,4050.0,39.0,83.0,420.0,18330.0,2021-08-24T21:32:49-05:00,2021-08-25T08:09:49-05:00,48.27,43.0,42.0,-0.1,-0.37,12.375,91,80,100,78,100,100,343.0,2436.0,7349.0,5932.0,30120.0,34560.0,19080.0,780.0,60.0,1800.0,1.40625,0.0,83.0,92,79,100,74,100.0,100.0,63,76.0
2021-08-26,76.0,85.0,47.0,78.0,79.0,64.0,59.0,100.0,28980.0,34800.0,5820.0,3540.0,20610.0,4830.0,37.0,83.0,1800.0,17340.0,2021-08-25T22:10:06-05:00,2021-08-26T07:50:06-05:00,50.38,45.0,60.0,-0.61,-0.37,11.375,92,82,100,78,100,99,326.0,2441.0,6942.0,5127.0,29460.0,33960.0,20160.0,840.0,60.0,1920.0,1.40625,0.0,83.0,72,79,100,81,84.0,99.0,65,100.0
2021-08-27,81.0,86.0,74.0,68.0,97.0,67.0,67.0,100.0,29070.0,31740.0,2670.0,5520.0,19290.0,4260.0,45.0,92.0,180.0,15630.0,2021-08-26T22:22:52-05:00,2021-08-27T07:11:52-05:00,48.4,44.0,60.0,-0.3,-0.27,12.125,85,69,100,60,100,97,234.0,2343.0,5430.0,3214.0,36360.0,31680.0,14700.0,1020.0,0.0,2640.0,1.375,0.0,86.0,85,79,100,88,95.0,99.0,66,100.0
2021-08-28,90.0,96.0,72.0,99.0,99.0,75.0,81.0,100.0,31710.0,33900.0,2190.0,5370.0,18030.0,8310.0,46.0,94.0,510.0,16590.0,2021-08-27T22:22:05-05:00,2021-08-28T07:47:05-05:00,47.84,44.0,64.0,0.07,-0.11,12.0,88,87,100,60,100,97,692.0,2845.0,10201.0,12330.0,27480.0,27180.0,23400.0,4140.0,120.0,4080.0,1.65625,0.0,91.0,100,84,100,95,99.0,100.0,69,100.0
2021-08-29,74.0,77.0,93.0,47.0,95.0,63.0,99.0,45.0,26880.0,30000.0,3120.0,6930.0,17010.0,2940.0,46.0,90.0,900.0,15450.0,2021-08-29T00:30:47-05:00,2021-08-29T08:50:47-05:00,54.11,49.0,52.0,0.05,0.08,12.125,85,98,100,43,100,96,341.0,2335.0,5427.0,6195.0,20160.0,35040.0,9720.0,2700.0,0.0,18780.0,1.34375,0.0,76.0,67,81,93,95,100.0,75.0,64,63.0
2021-08-30,74.0,59.0,42.0,97.0,93.0,79.0,78.0,100.0,22170.0,24900.0,2730.0,3180.0,12090.0,6900.0,36.0,89.0,420.0,12300.0,2021-08-29T22:48:44-05:00,2021-08-30T05:43:44-05:00,51.52,47.0,59.0,0.26,0.24,12.5,81,71,100,43,100,97,810.0,3026.0,15148.0,14660.0,36060.0,18840.0,25980.0,5280.0,240.0,0.0,1.78125,0.0,80.0,67,71,100,99,83.0,83.0,65,96.0
2021-08-31,79.0,69.0,86.0,85.0,83.0,85.0,97.0,65.0,24660.0,29100.0,4440.0,6420.0,12960.0,5280.0,30.0,85.0,840.0,14550.0,2021-08-31T00:05:00-05:00,2021-08-31T08:10:00-05:00,66.73,59.0,25.0,0.21,0.3,13.125,81,78,100,43,96,97,225.0,2265.0,4586.0,3913.0,32160.0,39600.0,11580.0,840.0,60.0,2160.0,1.3125,0.0,64.0,80,66,100,96,87.0,1.0,38,96.0
2021-09-01,88.0,100.0,98.0,69.0,97.0,66.0,70.0,100.0,36330.0,39360.0,3030.0,8340.0,23670.0,4320.0,40.0,92.0,270.0,19290.0,2021-08-31T21:01:55-05:00,2021-09-01T07:57:55-05:00,51.92,46.0,65.0,-0.2,0.16,12.75,79,65,100,43,96,97,252.0,2298.0,5022.0,4325.0,38280.0,32460.0,8940.0,1920.0,0.0,4800.0,1.34375,0.0,84.0,100,79,100,91,98.0,91.0,44,100.0
2021-09-02,85.0,94.0,88.0,71.0,97.0,69.0,67.0,89.0,31140.0,33900.0,2760.0,6600.0,20130.0,4410.0,36.0,92.0,210.0,17040.0,2021-09-01T22:36:10-05:00,2021-09-02T08:01:10-05:00,54.16,46.0,61.0,0.44,0.25,12.25,88,91,100,60,100,97,577.0,2668.0,12101.0,10502.0,26580.0,31560.0,18600.0,4320.0,240.0,5100.0,1.5625,0.0,75.0,95,83,100,88,67.0,76.0,48,67.0
2021-09-03,59.0,33.0,35.0,70.0,90.0,75.0,67.0,100.0,15390.0,17580.0,2190.0,2610.0,8430.0,4350.0,29.0,88.0,210.0,8220.0,2021-09-02T22:55:16-05:00,2021-09-03T03:48:16-05:00,71.91,64.0,21.0,0.32,0.38,12.875,85,76,43,78,100,97,359.0,2460.0,8085.0,6717.0,47400.0,20580.0,10620.0,2940.0,0.0,4860.0,1.4375,4.0,43.0,29,62,100,86,78.0,1.0,18,18.0
2021-09-04,90.0,100.0,100.0,96.0,95.0,80.0,78.0,62.0,34950.0,38820.0,3870.0,11460.0,16950.0,6540.0,31.0,90.0,420.0,18330.0,2021-09-03T23:08:21-05:00,2021-09-04T09:55:21-05:00,51.66,45.0,65.0,0.08,0.38,12.375,85,76,95,60,100,97,357.0,2407.0,7522.0,6163.0,33240.0,37440.0,11340.0,2880.0,0.0,1500.0,1.40625,1.0,79.0,100,73,88,86,98.0,100.0,25,100.0
2021-09-05,86.0,92.0,97.0,83.0,97.0,68.0,91.0,70.0,30780.0,33480.0,2700.0,7770.0,17850.0,5160.0,36.0,92.0,720.0,16740.0,2021-09-04T23:20:23-05:00,2021-09-05T08:38:23-05:00,51.67,46.0,63.0,-0.3,0.12,12.125,85,73,100,60,96,97,393.0,2461.0,9009.0,7325.0,34320.0,35400.0,13980.0,2700.0,0.0,0.0,1.4375,0.0,80.0,97,79,100,85,95.0,77.0,35,100.0
2021-09-06,88.0,91.0,85.0,100.0,86.0,80.0,89.0,83.0,30420.0,35460.0,5040.0,6330.0,15360.0,8730.0,28.0,86.0,660.0,16560.0,2021-09-05T22:56:29-05:00,2021-09-06T08:47:29-05:00,50.12,44.0,71.0,0.05,0.08,12.5,86,76,100,60,96,98,711.0,2801.0,10377.0,12836.0,31440.0,34560.0,14580.0,5640.0,180.0,0.0,1.625,0.0,86.0,100,82,100,86,100.0,100.0,47,100.0
2021-09-07,76.0,86.0,71.0,54.0,86.0,56.0,81.0,83.0,29130.0,33900.0,4770.0,5340.0,20430.0,3360.0,46.0,86.0,480.0,16410.0,2021-09-06T22:58:15-05:00,2021-09-07T08:23:15-05:00,52.4,47.0,70.0,-0.24,0.03,12.0,85,69,100,60,96,98,315.0,2444.0,7510.0,5266.0,36240.0,27360.0,16500.0,1140.0,0.0,5160.0,1.4375,0.0,80.0,71,83,85,94,97.0,84.0,57,100.0
2021-09-08,70.0,72.0,46.0,96.0,93.0,60.0,67.0,54.0,25440.0,28620.0,3180.0,3480.0,15630.0,6330.0,37.0,89.0,210.0,13920.0,2021-09-08T00:38:41-05:00,2021-09-08T08:35:41-05:00,58.69,50.0,42.0,-0.37,-0.07,12.25,94,100,100,78,100,98,370.0,2401.0,4970.0,6617.0,29880.0,37620.0,8520.0,2940.0,0.0,7440.0,1.375,0.0,69.0,56,78,100,93,92.0,60.0,50,48.0
2021-09-09,86.0,95.0,96.0,64.0,100.0,76.0,54.0,100.0,31620.0,33360.0,1740.0,7410.0,20190.0,4020.0,39.0,95.0,1890.0,16860.0,2021-09-08T22:16:54-05:00,2021-09-09T07:32:54-05:00,52.55,46.0,61.0,-0.08,-0.07,12.5,92,85,100,78,100,100,922.0,2986.0,10354.0,16498.0,28080.0,32820.0,12060.0,5220.0,2700.0,5520.0,1.71875,0.0,84.0,97,83,100,94,100.0,100.0,56,56.0
2021-09-10,77.0,79.0,53.0,68.0,72.0,74.0,89.0,100.0,27330.0,33960.0,6630.0,3990.0,19080.0,4260.0,37.0,80.0,660.0,15000.0,2021-09-09T22:27:47-05:00,2021-09-10T07:53:47-05:00,53.44,47.0,68.0,0.39,0.2,11.875,90,68,100,78,100,100,631.0,2821.0,13259.0,11833.0,36780.0,18660.0,19440.0,4260.0,0.0,7260.0,1.65625,0.0,75.0,74,81,21,98,72.0,77.0,65,100.0
2021-09-11,78.0,76.0,97.0,97.0,90.0,82.0,91.0,13.0,25410.0,29040.0,3630.0,7500.0,11670.0,6240.0,32.0,88.0,720.0,14430.0,2021-09-11T02:35:01-05:00,2021-09-11T10:39:01-05:00,71.41,66.0,23.0,0.41,0.47,13.0,92,61,100,95,100,100,431.0,2582.0,9759.0,7974.0,40440.0,24180.0,18060.0,1740.0,0.0,1980.0,1.5,0.0,55.0,77,76,100,97,69.0,1.0,36,100.0
2021-09-12,59.0,36.0,37.0,96.0,81.0,93.0,89.0,19.0,15600.0,18480.0,2880.0,2580.0,7470.0,5550.0,27.0,84.0,1140.0,8970.0,2021-09-12T03:33:02-05:00,2021-09-12T08:41:02-05:00,72.81,65.0,31.0,0.36,0.57,13.0,97,89,100,95,100,98,192.0,2149.0,4413.0,3421.0,27000.0,44280.0,7200.0,1260.0,0.0,6660.0,1.21875,0.0,39.0,29,56,91,98,74.0,1.0,18,34.0
2021-09-13,92.0,100.0,100.0,96.0,97.0,74.0,67.0,100.0,36570.0,39900.0,3330.0,9570.0,20940.0,6060.0,33.0,92.0,180.0,19860.0,2021-09-12T20:41:19-05:00,2021-09-13T07:46:19-05:00,52.62,45.0,66.0,-0.03,0.4,12.5,98,87,100,100,100,100,1137.0,3218.0,13292.0,20789.0,32280.0,28800.0,11280.0,8700.0,2820.0,2520.0,1.90625,0.0,78.0,100,70,None,94,100.0,94.0,29,100.0
2021-09-14,83.0,84.0,76.0,92.0,97.0,66.0,94.0,80.0,27210.0,29520.0,2310.0,5190.0,17190.0,4830.0,43.0,92.0,810.0,14910.0,2021-09-13T23:29:52-05:00,2021-09-14T07:41:52-05:00,58.45,51.0,55.0,-0.41,0.08,12.625,97,83,100,100,100,100,322.0,2295.0,7202.0,6235.0,29820.0,36540.0,10500.0,2640.0,0.0,6900.0,1.34375,0.0,58.0,89,70,1,93,91.0,48.0,33,56.0
2021-09-15,89.0,100.0,100.0,48.0,97.0,72.0,91.0,100.0,34110.0,37080.0,2970.0,9210.0,22320.0,2580.0,40.0,92.0,1050.0,19260.0,2021-09-14T21:27:37-05:00,2021-09-15T07:45:37-05:00,53.36,48.0,66.0,-0.41,-0.15,12.0,98,85,100,100,100,100,989.0,3030.0,8697.0,17588.0,28860.0,32400.0,11760.0,4140.0,3120.0,6120.0,1.78125,0.0,82.0,100,80,100,95,91.0,72.0,44,100.0
2021-09-16,83.0,72.0,72.0,95.0,99.0,74.0,99.0,100.0,24420.0,26040.0,1620.0,4920.0,14400.0,5100.0,39.0,94.0,900.0,13230.0,2021-09-15T22:44:07-05:00,2021-09-16T05:58:07-05:00,57.78,50.0,44.0,-0.19,-0.15,11.5,94,63,95,100,100,100,393.0,2430.0,7198.0,7582.0,39780.0,27300.0,12060.0,3180.0,0.0,4080.0,1.4375,1.0,63.0,88,74,9,87,98.0,58.0,41,65.0
2021-09-17,90.0,98.0,91.0,94.0,93.0,69.0,75.0,98.0,31380.0,35280.0,3900.0,6210.0,20220.0,4950.0,41.0,89.0,1440.0,17640.0,2021-09-16T22:09:17-05:00,2021-09-17T07:57:17-05:00,55.26,50.0,55.0,-0.39,-0.16,12.0,98,87,100,100,96,100,274.0,2301.0,5681.0,4554.0,32160.0,34200.0,11460.0,1860.0,0.0,6720.0,1.375,0.0,80.0,100,81,99,89,92.0,58.0,46,100.0
2021-09-18,90.0,100.0,96.0,97.0,97.0,69.0,67.0,92.0,33900.0,37020.0,3120.0,7050.0,20430.0,6420.0,37.0,92.0,180.0,17880.0,2021-09-17T22:16:13-05:00,2021-09-18T08:33:13-05:00,55.02,48.0,55.0,-0.08,-0.07,11.625,99,98,95,100,100,100,873.0,2906.0,14333.0,17653.0,23700.0,35820.0,13980.0,9660.0,0.0,3240.0,1.71875,1.0,85.0,100,89,100,93,100.0,75.0,50,100.0
2021-09-19,89.0,97.0,96.0,93.0,97.0,68.0,67.0,94.0,31200.0,33900.0,2700.0,6750.0,19560.0,4890.0,36.0,92.0,180.0,16800.0,2021-09-18T22:30:09-05:00,2021-09-19T07:55:09-05:00,59.52,49.0,45.0,-0.26,-0.07,11.75,97,82,100,100,100,100,612.0,2624.0,7081.0,11016.0,30180.0,34800.0,10920.0,4920.0,120.0,5460.0,1.5625,0.0,77.0,100,93,86,85,96.0,75.0,47,34.0
2021-09-20,83.0,85.0,74.0,69.0,98.0,84.0,70.0,100.0,27630.0,29700.0,2070.0,5100.0,18870.0,3660.0,37.0,93.0,240.0,14160.0,2021-09-19T22:45:02-05:00,2021-09-20T07:00:02-05:00,63.67,50.0,33.0,0.46,0.2,12.75,98,95,95,100,100,100,660.0,2676.0,3252.0,11438.0,34260.0,33540.0,9960.0,1620.0,2700.0,4320.0,1.59375,1.0,55.0,87,89,91,85,66.0,28.0,34,22.0
2021-09-21,95.0,100.0,100.0,98.0,97.0,77.0,94.0,100.0,35250.0,38160.0,2910.0,9630.0,18000.0,7620.0,32.0,92.0,1020.0,19080.0,2021-09-20T21:26:01-05:00,2021-09-21T08:02:01-05:00,52.21,46.0,64.0,0.35,0.41,12.0,96,96,100,100,100,100,564.0,2586.0,6321.0,11012.0,29940.0,32340.0,14040.0,4860.0,0.0,5220.0,1.53125,0.0,82.0,100,98,25,84,75.0,99.0,43,100.0
2021-09-22,81.0,85.0,97.0,50.0,98.0,73.0,91.0,70.0,28770.0,31080.0,2310.0,7950.0,17700.0,3120.0,46.0,93.0,1050.0,15570.0,2021-09-21T23:38:59-05:00,2021-09-22T08:16:59-05:00,51.89,46.0,67.0,-0.18,0.31,12.0,91,86,95,100,100,100,957.0,2955.0,4924.0,16294.0,30780.0,35940.0,10260.0,2700.0,3540.0,3180.0,1.75,1.0,87.0,81,97,95,84,99.0,99.0,53,95.0
2021-09-23,92.0,97.0,88.0,86.0,96.0,81.0,86.0,100.0,32130.0,35160.0,3030.0,6510.0,20280.0,5340.0,34.0,91.0,600.0,16950.0,2021-09-22T22:07:01-05:00,2021-09-23T07:53:01-05:00,53.77,48.0,57.0,-0.5,-0.05,11.75,84,63,95,95,100,100,387.0,2416.0,6833.0,7174.0,39000.0,31260.0,10320.0,3300.0,0.0,2520.0,1.4375,1.0,78.0,100,100,1,79,88.0,84.0,57,91.0
2021-09-24,73.0,72.0,61.0,55.0,83.0,72.0,86.0,88.0,25410.0,29820.0,4410.0,4560.0,17460.0,3390.0,42.0,85.0,1170.0,14880.0,2021-09-23T23:14:13-05:00,2021-09-24T07:31:13-05:00,55.32,48.0,56.0,-0.23,-0.18,12.5,98,97,95,95,100,100,343.0,2357.0,7066.0,6466.0,39120.0,32820.0,9060.0,2820.0,60.0,2520.0,1.40625,1.0,76.0,61,93,100,83,97.0,68.0,61,57.0
2021-09-25,88.0,93.0,88.0,83.0,97.0,70.0,86.0,100.0,30870.0,33660.0,2790.0,6600.0,19140.0,5130.0,34.0,92.0,1170.0,16740.0,2021-09-24T22:18:03-05:00,2021-09-25T07:39:03-05:00,54.71,48.0,59.0,-0.2,-0.14,12.25,90,68,100,78,100,100,494.0,2543.0,9998.0,9038.0,36660.0,31080.0,11760.0,4740.0,240.0,1920.0,1.5,0.0,87.0,99,94,97,87,98.0,85.0,67,78.0
2021-09-26,81.0,87.0,84.0,80.0,86.0,65.0,67.0,89.0,29430.0,34200.0,4770.0,6300.0,18180.0,4950.0,34.0,86.0,210.0,17190.0,2021-09-25T22:33:51-05:00,2021-09-26T08:03:51-05:00,69.31,56.0,30.0,0.31,0.12,12.75,85,67,100,60,100,99,254.0,2246.0,5500.0,4672.0,37080.0,35580.0,11160.0,1320.0,60.0,1200.0,1.3125,0.0,65.0,81,93,89,88,78.0,7.0,49,32.0
2021-09-27,90.0,90.0,98.0,95.0,90.0,78.0,89.0,100.0,30180.0,34320.0,4140.0,8340.0,15720.0,6120.0,38.0,88.0,1110.0,16260.0,2021-09-26T21:56:34-05:00,2021-09-27T07:28:34-05:00,50.31,43.0,71.0,-0.08,0.18,12.375,78,58,95,43,100,98,265.0,2253.0,6539.0,5055.0,40920.0,32640.0,6120.0,2760.0,0.0,3960.0,1.34375,1.0,91.0,100,92,100,93,100.0,96.0,59,100.0
2021-09-28,85.0,92.0,99.0,85.0,88.0,64.0,62.0,100.0,30720.0,35340.0,4620.0,8610.0,16830.0,5280.0,41.0,87.0,1740.0,17340.0,2021-09-27T22:03:13-05:00,2021-09-28T07:52:13-05:00,49.25,44.0,74.0,-0.25,0.08,11.875,79,87,100,25,100,98,537.0,2601.0,11494.0,10237.0,38040.0,27780.0,13380.0,4560.0,180.0,2460.0,1.5625,0.0,91.0,90,93,100,98,96.0,97.0,69,100.0
2021-09-29,72.0,72.0,72.0,55.0,90.0,66.0,78.0,73.0,25380.0,28860.0,3480.0,5400.0,16590.0,3390.0,43.0,88.0,1350.0,14460.0,2021-09-28T23:51:43-05:00,2021-09-29T07:52:43-05:00,57.29,51.0,52.0,-0.2,-0.03,12.125,71,78,100,1,100,97,242.0,2230.0,5574.0,4225.0,33480.0,33120.0,9240.0,1680.0,0.0,8880.0,1.3125,0.0,74.0,58,85,87,97,98.0,60.0,67,61.0
2021-09-30,92.0,96.0,90.0,100.0,97.0,69.0,97.0,92.0,31860.0,34500.0,2640.0,6690.0,16470.0,8700.0,34.0,92.0,930.0,17400.0,2021-09-29T22:23:32-05:00,2021-09-30T07:58:32-05:00,53.57,46.0,60.0,0.14,0.09,11.5,77,77,95,25,100,99,741.0,2743.0,6255.0,12955.0,32520.0,34140.0,10920.0,2220.0,2760.0,3840.0,1.625,1.0,87.0,100,89,100,99,93.0,92.0,71,49.0
2021-10-01,90.0,98.0,97.0,97.0,97.0,67.0,72.0,94.0,32430.0,35160.0,2730.0,7830.0,17670.0,6930.0,42.0,92.0,300.0,17370.0,2021-09-30T22:21:18-05:00,2021-10-01T08:07:18-05:00,55.09,50.0,58.0,0.09,0.22,12.0,82,78,95,43,100,99,477.0,2499.0,9741.0,8932.0,34800.0,31260.0,11460.0,4260.0,60.0,4560.0,1.46875,1.0,80.0,100,92,19,96,97.0,61.0,73,100.0
2021-10-02,78.0,80.0,62.0,70.0,90.0,71.0,89.0,82.0,27510.0,31320.0,3810.0,4650.0,18510.0,4350.0,36.0,88.0,660.0,14940.0,2021-10-01T23:26:00-05:00,2021-10-02T08:08:00-05:00,54.81,50.0,55.0,0.2,0.32,11.875,81,70,100,43,100,100,782.0,2899.0,10684.0,14384.0,35880.0,19980.0,17940.0,4740.0,900.0,6960.0,1.75,0.0,82.0,72,88,94,96,88.0,62.0,74,100.0
2021-10-03,68.0,79.0,67.0,33.0,97.0,65.0,91.0,14.0,27270.0,29580.0,2310.0,5010.0,20190.0,2070.0,47.0,92.0,1080.0,14970.0,2021-10-03T02:20:01-05:00,2021-10-03T10:33:01-05:00,67.02,57.0,27.0,0.23,0.37,12.75,83,81,100,43,100,99,120.0,2038.0,2628.0,2164.0,30360.0,45180.0,7680.0,180.0,0.0,3000.0,1.1875,0.0,52.0,47,84,26,91,86.0,1.0,51,46.0
2021-10-04,91.0,99.0,98.0,95.0,95.0,66.0,86.0,94.0,32850.0,36300.0,3450.0,8010.0,18870.0,5970.0,37.0,90.0,600.0,17700.0,2021-10-03T22:15:37-05:00,2021-10-04T08:20:37-05:00,52.36,48.0,72.0,-0.39,0.15,12.0,81,69,100,43,100,99,386.0,2381.0,8429.0,7049.0,35400.0,35220.0,10860.0,2940.0,0.0,1980.0,1.40625,0.0,90.0,100,90,100,100,92.0,88.0,60,100.0
2021-10-05,85.0,86.0,95.0,67.0,96.0,71.0,86.0,94.0,29070.0,31860.0,2790.0,7230.0,17640.0,4200.0,40.0,91.0,630.0,15630.0,2021-10-04T22:49:39-05:00,2021-10-05T07:40:39-05:00,51.8,46.0,71.0,-0.14,0.01,11.875,76,53,78,43,100,97,113.0,2126.0,2577.0,1615.0,44820.0,29880.0,7920.0,300.0,0.0,3480.0,1.25,2.0,90.0,89,88,99,99,100.0,100.0,68,100.0
2021-10-06,75.0,79.0,26.0,94.0,83.0,56.0,97.0,94.0,27360.0,32160.0,4800.0,1950.0,19590.0,5820.0,43.0,85.0,930.0,16380.0,2021-10-05T22:36:46-05:00,2021-10-06T07:32:46-05:00,49.42,46.0,85.0,-0.13,-0.01,11.75,88,86,100,60,100,98,634.0,2676.0,3917.0,10602.0,35820.0,32580.0,11940.0,900.0,2700.0,2460.0,1.59375,0.0,87.0,64,85,100,92,100.0,100.0,82,100.0
2021-10-07,92.0,96.0,82.0,98.0,96.0,77.0,89.0,100.0,31650.0,34860.0,3210.0,6090.0,18090.0,7470.0,36.0,91.0,690.0,16620.0,2021-10-06T22:20:39-05:00,2021-10-07T08:01:39-05:00,50.32,46.0,84.0,0.17,0.15,12.125,87,80,100,60,100,99,556.0,2565.0,6205.0,10067.0,33120.0,33420.0,7260.0,5400.0,60.0,7140.0,1.53125,0.0,86.0,100,88,24,95,90.0,93.0,88,100.0
2021-10-08,80.0,83.0,52.0,66.0,90.0,68.0,97.0,100.0,28380.0,32160.0,3780.0,3900.0,20370.0,4110.0,44.0,88.0,960.0,15840.0,2021-10-07T22:23:47-05:00,2021-10-08T07:19:47-05:00,51.57,46.0,83.0,-0.05,0.19,11.625,84,67,100,60,100,99,626.0,2801.0,12156.0,11003.0,37440.0,17520.0,21720.0,4380.0,360.0,4980.0,1.6875,0.0,86.0,77,86,41,98,100.0,100.0,92,100.0
2021-10-09,61.0,50.0,39.0,78.0,93.0,70.0,94.0,24.0,19830.0,22200.0,2370.0,2940.0,12060.0,4830.0,43.0,89.0,810.0,10800.0,2021-10-09T02:32:04-05:00,2021-10-09T08:42:04-05:00,66.84,58.0,28.0,0.47,0.38,12.625,84,84,100,60,100,99,432.0,2490.0,9627.0,8453.0,29160.0,32940.0,20880.0,2580.0,0.0,840.0,1.46875,0.0,45.0,30,71,82,99,65.0,1.0,77,49.0
2021-10-10,89.0,100.0,87.0,94.0,95.0,76.0,94.0,57.0,34050.0,37740.0,3690.0,6450.0,21780.0,5820.0,34.0,90.0,810.0,18420.0,2021-10-09T23:17:18-05:00,2021-10-10T09:46:18-05:00,56.56,46.0,49.0,0.13,0.39,12.0,89,98,100,60,100,98,332.0,2312.0,6804.0,6155.0,32340.0,40080.0,11580.0,2340.0,60.0,0.0,1.34375,0.0,85.0,100,79,100,97,94.0,100.0,71,53.0
2021-10-11,90.0,90.0,88.0,98.0,95.0,76.0,91.0,100.0,30060.0,33300.0,3240.0,6600.0,15750.0,7710.0,33.0,90.0,1050.0,16440.0,2021-10-10T22:13:56-05:00,2021-10-11T07:28:56-05:00,51.04,44.0,72.0,-0.14,0.23,11.75,92,86,100,78,100,100,945.0,2984.0,9330.0,17167.0,28080.0,32340.0,12600.0,5340.0,2700.0,5340.0,1.78125,0.0,88.0,100,81,100,98,100.0,100.0,77,64.0
2021-10-12,89.0,96.0,80.0,95.0,95.0,74.0,70.0,100.0,31860.0,35280.0,3420.0,5910.0,19950.0,6000.0,36.0,90.0,270.0,16830.0,2021-10-11T22:16:03-05:00,2021-10-12T08:04:03-05:00,49.55,44.0,85.0,-0.15,0.04,11.875,89,63,100,78,100,100,419.0,2476.0,4845.0,7099.0,39420.0,31200.0,10260.0,3540.0,0.0,1980.0,1.46875,0.0,83.0,99,85,21,89,100.0,100.0,86,84.0
